deep_sfhdelayed.tau_main deep_sfhdelayed.age_main deep_sfhdelayed.tau_burst deep_sfhdelayed.age_burst deep_sfhdelayed.f_burst deep_sfhdelayed.sfr_A deep_bc03.imf deep_bc03.metallicity
140.098200538928 5695.819400325423 4654.862779714983 17.79128636905081 0.017455195279604038 1.0 1 0.004
4351.418925833775 4933.708822363577 2084.311278731155 111.61441283437169 0.03629464551303817 1.0 1 0.008
2184.894558107603 5110.119842077412 3849.1196405008664 18.604294320843405 0.030580296833720145 1.0 1 0.05
3279.080284359884 979.9107465064114 6794.471305820773 20.410790501802367 0.0348129399369884 1.0 1 0.008
4457.095444899046 2721.5521993335824 3659.095460717982 12.123840285330767 0.049289555566359625 1.0 1 0.0001
11602.683601927823 3611.3611305262225 1879.7109440565546 327.37635561770855 0.01713710556841359 1.0 1 0.004
35020.58624162949 831.9185891114867 9236.685290047159 10.106974886017865 0.041107953357890754 1.0 1 0.05
2488.844202286615 9401.421639897237 978.3878017320848 223.11415463044926 0.043601145206593785 1.0 1 0.0001
1504.4360587098743 2617.6768398811973 9919.859118441143 26.37959555467446 0.022494608829560964 1.0 1 0.0001
23188.757050914064 5237.76972193629 9498.138394531494 16.364018969572527 0.020429857484849785 1.0 1 0.008
252.9921131843623 1289.3288764321137 1208.984451598961 18.966618957796 0.04330470876742061 1.0 1 0.008
2677.9704709820926 3044.8950026483476 5553.089699801388 493.18521550343723 0.025429670465104776 1.0 1 0.02
9101.06858472275 9147.950474504838 5850.814023022128 39.498147000451176 0.010094728251881397 1.0 1 0.0001
10969.900087942997 5224.981544412869 8992.254422576385 12.125121135119995 0.034967590609909976 1.0 1 0.004
5234.819830119731 2471.2135124840775 3829.9512215311497 44.3553757860219 0.033399953169688114 1.0 1 0.0004
182.28820469678416 911.937812860097 972.645184574045 38.77832518629973 0.049886448617127904 1.0 1 0.008
3501.315298255772 9785.579481499191 5813.322441534014 91.70392044139314 0.0022083848794448913 1.0 1 0.008
4314.249978380348 7081.405724755991 5648.895460587859 408.43567633132596 0.03247491655836374 1.0 1 0.02
5460.301201164654 7705.123083489567 5114.460345099723 437.9936758212888 0.012727815766381174 1.0 1 0.0004
612.629926700585 6116.401388881986 5961.067506910674 20.82719756077019 0.02511040207339429 1.0 1 0.0001
2005.8575870480838 631.7718041879591 7107.981737522451 289.61991621178015 0.014539309851232585 1.0 1 0.05
21023.353148119233 1797.4767575611702 8979.44150829136 289.9717303666397 0.03463317932882354 1.0 1 0.0001
3855.133336298518 1432.8891067972527 4371.119370938103 335.763479728317 0.04503717145905856 1.0 1 0.05
5551.003353042106 8598.87555936052 1701.3631074036803 341.4138014878733 0.04801771204566677 1.0 1 0.004
6745.3361937155905 6590.216710423404 9960.78596942692 75.4386526208055 0.03405372904039966 1.0 1 0.0004
1060.581816823878 2305.998432558215 7817.474542068008 36.7755984075168 0.0496358716343823 1.0 1 0.05
279.8860634422576 3123.731938867582 3801.638825486502 103.8477182191214 0.00866743755453917 1.0 1 0.05
29663.509593634582 5009.012079316243 405.9221707960402 296.5572093630349 0.012386032743856929 1.0 1 0.02
513.2928867128403 6766.9043145345595 1857.1963455230862 427.4606376568018 0.027312228279540402 1.0 1 0.0001
447.6759879505112 7426.358100555753 6765.656900328005 14.202587763234614 0.011963962690156916 1.0 1 0.004
34247.7440617911 5294.094559544578 4116.96226257376 121.19949596353618 0.002996787845424348 1.0 1 0.0004
4962.467410123296 6692.219946348419 2480.547108330385 48.648442682670236 0.009950608314019633 1.0 1 0.008
755.5837757634822 891.3930711363433 1464.9048410553667 17.81893454746494 0.037760742562955474 1.0 1 0.05
9086.0712959344 5129.243944476321 5246.950571050677 184.400804107576 0.02933380282698142 1.0 1 0.0001
7583.948251246082 6787.993802906889 6813.751985297392 392.86364098288266 0.005357955056774344 1.0 1 0.0004
882.3255527837897 8696.824197805152 2159.4943999061434 48.687571262139365 0.012332766602346107 1.0 1 0.05
308.1702158220986 5718.943303996515 1433.6837695180343 438.5560451212745 0.035139031184465645 1.0 1 0.004
845.505331826479 1241.330023698606 1425.870353677905 206.81584357619232 0.009274459806647973 1.0 1 0.004
387.50384314347673 7019.5052516924 9803.625374165338 30.81023244547329 0.007371909065074778 1.0 1 0.004
3161.567103239745 5851.390831081127 3751.8029690048975 34.82816230162004 0.035555197006495225 1.0 1 0.02
14659.449481685791 1857.9035031038698 9931.007528108223 26.36430149243615 0.030040750295829855 1.0 1 0.004
64731.83424330836 652.3792730396099 4939.48028507787 54.10777117641202 0.020331052538886563 1.0 1 0.008
2918.7762502540577 9808.389697409795 7184.197022501399 412.7383238202023 0.026107870231573172 1.0 1 0.02
3497.208742847399 4298.525770591925 9375.739883416712 13.608528209171983 0.004430311204323495 1.0 1 0.05
182.7224260181453 5338.203850230212 312.2376187550768 20.257514066181187 0.03864367499076483 1.0 1 0.008
3111.673753425877 5411.846085486695 6495.2354658521235 167.56081898358417 0.0073429484092345735 1.0 1 0.02
2148.9103794841494 6827.663605072435 7158.090894000756 405.38570347002684 0.03909651505647485 1.0 1 0.004
5930.187290108249 6289.725215808439 1876.698200810311 449.19756977278854 0.018019259686357692 1.0 1 0.008
161.6001760888909 3593.676799499456 5998.322979239539 304.88322951058876 0.007086267503160788 1.0 1 0.02
609.8901341573912 5497.451454414296 4850.04126591266 27.63396389671323 0.01629555021304074 1.0 1 0.05
77258.9932853485 1846.2446694936834 8199.811867904984 66.62009115250207 0.04338524150965575 1.0 1 0.0004
4863.5127146999575 6747.053238455929 7362.049008000463 181.14488392332606 0.012197729523317031 1.0 1 0.0001
610.7606671202105 5952.521963850849 1305.0637673495696 17.056394912485754 0.03471979359189372 1.0 1 0.05
9394.8463885477 3949.6010864595187 8952.458478290897 14.515577135774949 0.047986407488273874 1.0 1 0.0001
343.1578311853731 5825.558728968608 8687.304714433816 136.271635959048 0.026463948690375244 1.0 1 0.05
2562.5845549381575 6252.790152662095 7657.020554763817 47.2315414128976 0.01877242014938603 1.0 1 0.02
266.9959087589572 4596.019985451578 2425.963063610567 25.95355657965775 0.023625082460129322 1.0 1 0.0001
29567.62732323522 952.1084007758975 8426.053627289792 93.66061265281893 0.035929305339295746 1.0 1 0.0004
2359.1913291756873 846.8572951010444 4744.540763755594 256.76032687803587 0.028864582914485994 1.0 1 0.008
6195.1149523307095 7539.126160105197 3790.691994961887 91.21138008495528 0.035030605408358936 1.0 1 0.02
1255.2126525975657 9008.770792000809 2070.8053671826115 21.96545340486261 0.021406198081472788 1.0 1 0.008
5823.139187718269 4387.710405632695 5529.724622592868 124.52582694310384 0.023606265585384197 1.0 1 0.0001
1658.4210444739044 3556.9542103899785 3188.8529968836383 97.13041305711435 0.012110881072328706 1.0 1 0.008
11811.652943609493 2883.800147763747 8744.316378530912 66.84107618230627 0.044969353130221885 1.0 1 0.0001
2780.897125211203 9836.582167870301 6267.691225750511 50.95350021266932 0.043304988889410964 1.0 1 0.0004
1099.6096321623722 675.1706069806227 1903.9296979831786 175.10148604288574 0.030313508774130422 1.0 1 0.0001
618.9258428415321 9928.39562315554 4074.041137386912 22.99256067937699 0.0036939419170107513 1.0 1 0.0001
60174.86711108727 4216.709010330749 2403.386038084522 44.335755613805766 0.03357604265420657 1.0 1 0.004
223.245655912731 9774.490467007932 2498.68433794766 24.38183027701891 0.0357776983147803 1.0 1 0.0001
71622.67334437699 5792.141834840283 1821.275002868977 330.6676169310082 0.013204057684970922 1.0 1 0.0001
22876.901149019464 1965.6237543495777 7620.663937147832 147.4133114127878 0.01607416729255556 1.0 1 0.008
2160.87017059083 7801.074305204306 4263.383707448619 28.084766207423982 0.012089559069049639 1.0 1 0.004
259.07662541721874 9019.916485575906 3828.2643527078994 19.64383202041098 0.01695486162951338 1.0 1 0.004
42757.192406701695 1861.5096549096113 5801.6478500975745 96.48309977608746 0.0025678726036172887 1.0 1 0.0004
358.6384688597085 6145.484270885911 7848.951133863148 18.161748666175953 0.03997529575472331 1.0 1 0.004
20247.415902844998 5743.442402471274 3339.173949040176 21.772885973121603 0.01782160475185361 1.0 1 0.008
716.2602426464657 8021.073558958139 5156.500244513123 26.114101061245247 0.041372773626234496 1.0 1 0.0001
1953.911482746771 7056.095893047277 1802.153197501591 14.355406461164796 0.02761454623893014 1.0 1 0.05
5402.114643236406 5061.76557642586 7858.964789408866 112.37749575573021 0.04712063481978035 1.0 1 0.05
271.62405449355754 6335.186013310828 2963.9360153021744 11.43028571024551 0.03733793808217922 1.0 1 0.004
103.85764351990512 8855.672515180459 5159.406614054807 92.57295590992277 0.017069523045663178 1.0 1 0.0004
1054.8657953705494 7795.529921532711 1316.6487059664364 358.8034942029077 0.023917938623928083 1.0 1 0.0001
132.09947735943373 8719.037999518927 1647.9461851854574 52.41230050370322 0.024007891488312297 1.0 1 0.0001
147.16195023279838 6300.341928188479 4880.611215238585 95.81973124257257 0.027704334932659603 1.0 1 0.02
4401.295925229094 6627.664083635871 2921.9662069537344 379.15357987985954 0.01744541542504392 1.0 1 0.008
6165.253403772916 1738.6660677803593 1233.6938911531508 103.49716482931208 0.030862211430026577 1.0 1 0.0001
5510.027068903903 8784.547242157685 1943.4756520683814 64.11603013393417 0.003951807576993866 1.0 1 0.0004
2153.5584851337953 7377.550619327087 1725.241792331092 60.054977464249134 0.01355855840528133 1.0 1 0.0004
1228.4367711009827 9241.662863998232 5671.759418610846 73.53809137638528 0.033580499519871576 1.0 1 0.004
9069.953950584346 3683.0441129970586 9784.931887860776 63.89879456364022 0.003237256808230932 1.0 1 0.05
369.9210839761142 9026.757708577788 9209.805674696081 101.88179451752045 0.0021202872729335076 1.0 1 0.02
788.859038733024 4996.606392499417 8613.369035588052 63.5456243681132 0.038303156843627166 1.0 1 0.05
8810.927984214708 2922.712999454122 9656.275390668821 55.86601671070507 0.03587440772998504 1.0 1 0.004
2364.0874289194853 9945.354957887117 2469.3080162864535 76.09340241434712 0.0282843189069434 1.0 1 0.05
78079.44940515741 5621.2060038429545 8508.458492201353 12.620924577153263 0.03015157575753017 1.0 1 0.004
14430.093228019157 940.4345006126927 136.60145937748433 207.14227249173993 0.005412151257613746 1.0 1 0.0004
677.1176726151543 2209.532626669399 8840.787699288361 23.391518425490876 0.02905983301789618 1.0 1 0.05
4594.18435665826 7102.483489190721 8359.217776006364 27.843358011666773 0.03767130988402026 1.0 1 0.05
367.7703073966781 9096.42574170555 8618.023687918283 384.5045224317599 0.03603969740443233 1.0 1 0.0001
3443.418812305424 8688.97122319996 7310.906508550585 65.24728471349242 0.0035590568051114217 1.0 1 0.05
121.42310037148408 4669.195185049434 109.8750748431736 70.3713276372405 0.017682703891645103 1.0 1 0.0001
4472.861390045013 8773.348737149918 1230.3103448186973 217.26792350054714 0.04126402381860188 1.0 1 0.0004
1797.0639618592998 7772.685626335756 1466.5514481923879 42.08368808454944 0.029105511039568113 1.0 1 0.0004
2118.327128197477 8599.575598852403 7116.232775813453 43.66266283815877 0.012269489043163785 1.0 1 0.02
251.97947488043096 2023.3416899342938 5695.395184286679 56.580608306758016 0.04878630044866943 1.0 1 0.008
211.52443288077004 3057.180192514916 8754.534541681895 430.03723420491207 0.023577492539157835 1.0 1 0.05
531.6501433528435 5950.7970240431905 8796.546087417828 390.0665394108401 0.0028745849193294094 1.0 1 0.0001
42680.815697670594 3821.884759390283 2028.8893167654662 87.61722512003053 0.02417200052147114 1.0 1 0.0004
1002.5236329589413 7112.816514881574 4254.565524133366 401.98215287879316 0.009627171631486226 1.0 1 0.0001
242.31384251309754 9053.50878129963 5822.121504306681 247.77203239153604 0.04630826403133845 1.0 1 0.02
27664.447745614565 3495.3043379877704 9947.241875621434 51.17046599120877 0.022066387918778324 1.0 1 0.05
773.1718514576157 1123.2694908431508 944.6521841186463 31.468506419361386 0.025437488155472067 1.0 1 0.0001
5923.061611519228 7232.916776901161 5525.321426322198 118.9123386055406 0.03230655309948631 1.0 1 0.008
20608.302515079173 8250.596871792248 136.87161761405196 161.49997949070152 0.0409018377948446 1.0 1 0.0001
17430.348920798227 2332.2867551630775 161.7898755172924 130.2893256127592 0.015206482548037881 1.0 1 0.008
130.05310885625957 6041.267211470572 5849.05356326925 230.84854659548327 0.035349893013843385 1.0 1 0.0001
80541.11264395402 6794.468541503253 6141.903003784835 42.87397273232368 0.003589087686212406 1.0 1 0.05
2607.6780100061 1716.463300860233 4790.609323123543 400.9610892109816 0.02962807337456219 1.0 1 0.004
41671.48870209372 5577.03470795241 2555.155751330374 289.2340017210957 0.028163703836423633 1.0 1 0.02
11237.705953923682 1173.2897406770903 794.8580886685015 22.329684525299086 0.01994411626047342 1.0 1 0.05
11710.870484553046 5005.956651709808 3990.3979458107688 104.15567255370908 0.006773665896058973 1.0 1 0.02
1015.9172821671124 4114.226679540177 8376.963655421976 119.24269995668128 0.04931720428723976 1.0 1 0.004
33764.65770223951 2769.1246246761025 5782.5332187652075 142.6380912551593 0.01833040028881555 1.0 1 0.008
51974.44221505843 1773.1050941204653 2900.4799529154025 365.5524396658341 0.01681026966872098 1.0 1 0.05
555.9269891055084 1982.52282534398 9178.1300973164 55.830110969166014 0.024883144485895643 1.0 1 0.02
1573.95729312058 5772.742116020877 3261.272245938455 74.84647111821448 0.018809944947236302 1.0 1 0.05
2302.6400168789482 3201.0182992581103 4015.880684797799 59.03707910632111 0.034046572019681295 1.0 1 0.02
147.249068337463 3318.573697416539 4047.0979053882797 69.34832079437015 0.039486043044621985 1.0 1 0.004
3341.904953950754 6607.398331501413 9691.297186301517 127.00827126369501 0.00671007241046595 1.0 1 0.02
642.0416338841175 2939.8929899744303 3094.2693077142976 105.9995927547667 0.01011400533028442 1.0 1 0.0004
10229.418142019578 1696.8886560973365 658.4477538461229 37.78327759797993 0.018012330617590312 1.0 1 0.05
355.4713433639772 6247.04617901005 243.73820366320132 30.93258838862701 0.04249712547554971 1.0 1 0.004
14475.267696314948 8104.499220087618 5870.623964573892 22.305078559036826 0.0386924232316229 1.0 1 0.05
1176.225262244921 591.6048409092984 8194.035874303863 283.13051494231286 0.033937200301827335 1.0 1 0.0004
494.0031210114556 6312.581197895114 6252.098696345753 12.730046366843933 0.031545046906993245 1.0 1 0.05
664.8560147249831 5390.446788733665 8877.374830907589 11.910101692028995 0.023677891288654468 1.0 1 0.008
172.5317249209588 7370.664912290173 2689.6610218049796 107.60702476289457 0.026498810023077427 1.0 1 0.008
682.4014161757151 1461.5181317575293 2925.2556283212716 23.588396809228367 0.04074844571780945 1.0 1 0.05
148.1700301984685 4654.320407059566 7229.454874879443 401.9986644835774 0.03167263979392328 1.0 1 0.05
94738.52190066046 3064.1230492749696 1497.3830606578367 160.15381460878385 0.010243673524166658 1.0 1 0.05
2723.7131531209598 8491.851846322435 8896.142400712992 104.72233350262718 0.04713803205403854 1.0 1 0.05
21472.950864600618 6413.377297947941 6152.944182085114 464.2060521944326 0.0319377691018672 1.0 1 0.008
16697.237038535208 2471.346187532794 8536.42445676708 230.39189119381587 0.03918232345495443 1.0 1 0.004
38289.49759528773 5446.950382314146 4242.433006382628 17.184070888554917 0.03509614986603293 1.0 1 0.02
34633.67644601741 4066.67740861763 1899.4338879049897 429.8175428291837 0.029046241049161172 1.0 1 0.05
2429.357430873419 3074.476699363583 7750.633145234942 277.23643762923876 0.010666991643288909 1.0 1 0.008
52639.37621652423 7417.425805298563 9148.535594663297 446.9247896433913 0.002565527530765227 1.0 1 0.008
609.8042763804556 2198.1902448364904 3463.6231984170868 275.34035511485837 0.013923603149056324 1.0 1 0.0001
70883.64884649136 6331.86554155125 3594.6141003227553 326.84121162095875 0.020171484209773244 1.0 1 0.0001
44773.26187466913 9832.547414193354 7118.067473149465 14.098989348497355 0.03860787023523987 1.0 1 0.008
5493.408576689587 699.8942275755509 1639.504513298341 79.93941355646076 0.03320733345700113 1.0 1 0.0001
79206.26881426103 5509.948578821856 1581.5965052970844 20.718041534476633 0.015154282403532816 1.0 1 0.05
52687.597292620994 9570.31839304027 8042.134237760453 75.0178504141837 0.029902422611883403 1.0 1 0.008
7472.557261101126 1910.7869664307643 3367.0745481557688 51.0694050759131 0.018478966537473458 1.0 1 0.0001
538.5829478557713 1211.7852237425805 2557.471253133876 346.7366962232565 0.009270506556896391 1.0 1 0.0004
35951.617340837845 7966.322676261666 2242.529818598413 31.203312747292024 0.01690360186762622 1.0 1 0.0004
1707.8088292040254 4181.930739507029 7772.612618004623 23.641734161010532 0.0323193608044398 1.0 1 0.008
15956.200626230957 8267.760338727348 3679.9095344324637 483.64090189360826 0.024454554727979635 1.0 1 0.0004
80764.20396533753 925.3030040723254 918.2018078001659 41.754224719027796 0.0342296296002269 1.0 1 0.004
18353.90375741894 5614.480170299689 2629.3957276008364 20.45677082350453 0.024935334919650845 1.0 1 0.008
14366.170627748212 8456.990906580219 5510.124877436959 40.89887945899361 0.008720422687491753 1.0 1 0.02
185.5044241739309 7615.166602658265 664.0053952949947 29.769098629500032 0.03257973074303627 1.0 1 0.05
768.8612533323251 1404.0643363528325 720.5843839025241 332.92101381372777 0.022387632401013765 1.0 1 0.008
248.55707107568924 5474.521172061481 7258.760214027175 27.49102636169674 0.02378945739924068 1.0 1 0.05
120.55239314744769 699.1717513827838 8478.206850069373 30.160863863007446 0.04976137191126679 1.0 1 0.004
284.8443284729926 8262.063212602583 9519.390017425067 21.59434264346746 0.008207602525543495 1.0 1 0.05
7147.555642396965 8081.6040505951005 1960.1687000852496 41.193599085469565 0.001813024212610348 1.0 1 0.004
138.96774012418962 5124.744059372939 9907.417866702994 346.1236284351749 0.012151719737662471 1.0 1 0.008
1769.835724557163 1500.46214836522 9070.990083506007 337.7657938796731 0.01779531498751079 1.0 1 0.0001
631.2832166104829 8310.243609523486 1974.1941121803366 305.73359084469763 0.03476855959875908 1.0 1 0.0004
607.6168054117189 9206.629666332688 9491.402087272418 74.85878346262199 0.00865895799473237 1.0 1 0.0001
1695.6561887290916 7349.077875300628 3961.8823907843475 14.060574382870414 0.04801605982085513 1.0 1 0.05
377.8670101072604 2973.5709751379445 4725.704325077006 249.31663448724782 0.040337021855035605 1.0 1 0.0004
1503.1285308178515 8898.95486254515 7270.47073448616 10.871095785235543 0.03851513613950887 1.0 1 0.004
1397.1442925277129 1826.4775884184744 6347.744548439738 320.4148174807172 0.03319163171085373 1.0 1 0.008
17062.087565912232 2811.892578148489 5523.878610752582 20.80882839248258 0.027287301919703206 1.0 1 0.02
2202.439044589955 2415.590874436638 3398.9184986786336 18.354317399473796 0.0014754247545491095 1.0 1 0.02
7204.163038158272 8888.0246991047 4337.088248635783 56.58705571451137 0.03989820032102044 1.0 1 0.02
1039.4116578859143 1632.6663781304767 8449.910670995581 33.91633836398124 0.002338369475871527 1.0 1 0.02
12781.154547363487 5364.6135350153645 577.9887162925211 210.57174903423876 0.03855784288506661 1.0 1 0.008
1384.938752635244 7570.720283903647 6971.487784183666 465.9995665756951 0.028352575368784168 1.0 1 0.05
132.7545511133707 5579.730564899203 589.8408004433786 77.57020501600438 0.005983827174640644 1.0 1 0.02
5273.765587869325 7956.390817595044 6855.633085777481 140.23459542283246 0.04735402409349824 1.0 1 0.02
1664.7047333716805 9678.596177560512 699.4556759287996 127.45103714372414 0.032919950833147235 1.0 1 0.0001
1830.1433213973178 7112.0883537897835 1425.2996464457376 14.940226528012712 0.01887659294793538 1.0 1 0.008
6986.527972929281 7376.451316688343 1984.8518035105299 110.04233240416912 0.03502038147438269 1.0 1 0.05
127.32112661186316 2259.848827842161 5480.03486287933 29.120142128652905 0.0013287618073922593 1.0 1 0.004
694.7681456197968 7964.980365198127 3182.639814781013 33.86844199907639 0.011169737576703826 1.0 1 0.02
33913.163216842535 1441.1295446159302 4497.808451137163 13.793371475521798 0.0016651963808664016 1.0 1 0.05
9580.704710822767 7071.5740162421225 3787.7157380803915 37.673246768971566 0.01919926945676085 1.0 1 0.004
134.7993666159936 6529.8670133132755 6085.9852214567345 63.76527488321014 0.04540175425870132 1.0 1 0.004
5238.641964689106 5950.604033806683 2387.1815195823506 21.713309619319297 0.03688150013103283 1.0 1 0.0004
137.53174689785442 2195.4219996473466 4579.525912558132 89.68670701600128 0.01677429476230657 1.0 1 0.004
15012.79183266475 8379.555009885291 698.5006431853242 69.5671529955518 0.016652218088137705 1.0 1 0.004
72556.57704283427 5385.368293508905 3195.547997194305 11.518714617602411 0.01539478515817258 1.0 1 0.05
17251.834722496274 6529.35869305468 3638.11207621982 34.06518383792544 0.010091567720134554 1.0 1 0.02
73767.17275981812 6018.908828724191 2665.831068452388 97.54202235664187 0.004529493586503736 1.0 1 0.02
82055.772170772 3701.7449243545448 6766.052058606793 13.874946537254873 0.0069900789756749855 1.0 1 0.008
696.3964338422757 9067.750950682825 6869.685392817033 57.630049677713025 0.04130068216235419 1.0 1 0.008
19249.857393234008 8391.906389928827 6517.799007453428 59.56111041038147 0.025955418356747275 1.0 1 0.004
517.6798156057744 1405.2004236002408 5498.907467857037 177.63082372902974 0.0002746291739415152 1.0 1 0.0004
2206.459351727065 2925.2013528062294 9924.281919046689 49.668248501069236 0.047309208683492664 1.0 1 0.05
84308.12662011717 3200.2799360975064 693.0304622329186 30.188323342651966 0.01936403804443775 1.0 1 0.02
1604.286066730119 8745.222216701248 8705.91632699472 88.98972981355556 0.005996789068487291 1.0 1 0.05
3835.557606636522 2944.4086021306375 7919.375506522563 11.718063720014166 0.03905467478855029 1.0 1 0.008
74620.02316968345 9822.632730978923 4201.903664022477 250.87839618273537 0.020723630666447147 1.0 1 0.05
1611.705424463378 6150.318762863754 4693.216595976305 61.83998020899661 0.03540179336397158 1.0 1 0.02
113.51027918193036 7445.9113779046065 9058.108422134257 50.88894492343083 0.03034622760886594 1.0 1 0.0004
397.3442074345291 9557.08565435153 5968.358258586136 16.783170315255244 0.04749660357901265 1.0 1 0.0004
105.45188166957719 3772.398695759487 4806.025320765883 297.39860249712973 0.004652866094082347 1.0 1 0.008
7106.301887298068 9243.876100432275 3572.87392239441 114.2327381028618 0.007679616410290114 1.0 1 0.02
67022.98542559301 1805.6339724937266 809.6903204583667 54.96467157844484 0.009311880267140344 1.0 1 0.05
33290.038819707144 7565.578800794068 3301.9225312135036 26.645563933809104 0.016044493921965514 1.0 1 0.05
3012.545094448919 6539.33504233905 119.18591214071785 44.63246850865568 0.004449096505809397 1.0 1 0.008
7426.023540148667 6155.017785657519 3718.373408415677 14.895872172723449 0.018964246737176824 1.0 1 0.02
3105.813657058833 6818.753384377989 1106.374785236574 163.395491230026 0.011419464330072078 1.0 1 0.004
2518.3986010140384 1285.7734094573902 3813.2510527557074 465.4540733717168 0.03425674849291861 1.0 1 0.004
2524.3626951281753 3105.0650012512765 9733.721325767603 87.75014722793817 0.020752472153050334 1.0 1 0.05
842.5583702111475 4410.552780845084 905.5133999630254 70.85089939167518 0.009504176150210587 1.0 1 0.05
5025.068129663585 4587.8627209507 6611.273514386632 30.326580212610214 0.04507055094669607 1.0 1 0.008
51786.69042296652 4393.024310390296 7054.808329251534 31.792932467684707 0.017015677476192155 1.0 1 0.008
12803.279172296197 2468.2719155485665 3343.299671870275 89.37333993006472 0.040985262756310155 1.0 1 0.008
662.8863599945557 8054.548493472813 1315.5936688061222 188.1988188875286 0.014324369395646292 1.0 1 0.004
18196.306358686317 5689.978872756163 1323.376042891861 76.99969542374299 0.04834969259437864 1.0 1 0.0004
13035.560123768679 4749.709405483858 8278.074640679648 324.53848993363357 0.03688757395700583 1.0 1 0.02
28325.27758640467 5907.045928250291 1454.2437311974954 83.33623892934708 0.03292705014665216 1.0 1 0.05
260.700633092116 8610.656932186921 1797.3261913720075 125.1271022968253 0.0007182375503822947 1.0 1 0.0001
61750.74860538226 5469.062768729061 5690.620131118778 78.39109681452855 0.03234546236496093 1.0 1 0.008
257.32690013826993 7303.327710652226 3441.273536439068 189.9964157465781 0.008668809724255723 1.0 1 0.05
83703.35391061654 3111.8223575817174 6182.294386416336 196.14550646179075 0.0028768345567846357 1.0 1 0.05
3279.7943363194445 7530.158427119433 5390.094065128747 15.486444177127513 0.027870707228520086 1.0 1 0.02
1828.3243927905044 9965.44972153197 152.12493295881265 112.85352780219343 0.02255868020517254 1.0 1 0.008
977.2220485841904 6893.877133653398 9793.746755126065 54.60222482855808 0.010825418593285719 1.0 1 0.004
16981.16490918793 5163.559412998856 7369.246981652449 173.8223742422983 0.049364504027761186 1.0 1 0.0001
3266.182952645067 3872.317144992834 2029.7705987895597 376.7549423030467 0.044243550824375755 1.0 1 0.004
2507.3512333705785 878.4135759638588 4333.1157686501265 18.71542438601047 0.006686188980357422 1.0 1 0.05
24042.21666827329 3127.6621958290807 5103.669717251373 55.94565791268195 0.005548533105659959 1.0 1 0.0001
3832.4927116558947 4838.708099371417 6018.728594567066 416.6920131971366 0.014081223991836084 1.0 1 0.004
9676.829787650242 7630.472064774068 6196.6272960700535 21.00700336448076 0.03381347793085387 1.0 1 0.0001
8809.517963691234 8222.821174438912 9307.626677781722 20.264637582538867 0.04916519531011837 1.0 1 0.0004
1789.5704506956636 2763.926916130924 2157.5640790240573 91.53732286467256 0.009566938572859496 1.0 1 0.02
79614.82711353815 6912.398716944689 4791.56689416854 25.278819824229107 0.009596665954965012 1.0 1 0.02
242.30325158787187 8563.379837924576 2676.2268436531726 26.45152393587752 0.02381149823562084 1.0 1 0.02
